source_date,source_page,page_number,title,venue,start_datetime,category_raw,event_url,weekday_num,weekday,weekend,category,listed_days,single_day_listing
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,The David Liebe Hart Experience w/ Sound of Jeb + Ecology: HomeStones,PhilaMOCA,2026-09-20T00:00:00Z,music,https://do215.com/events/2026/9/19/the-david-liebe-hart-experience-w-sound-of-jeb-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,House of Heavy,Underground Arts,2026-09-20T02:15:00Z,music,https://do215.com/events/2026/9/19/house-of-heavy-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,Philadelphia Fall Arts Fest,The Kimmel Center for the Performing Arts,2026-09-19T15:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/free-philadelphia-fall-arts-fest-tickets-dre1kle,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,"The Yin and the Yang of it All - “Back 2 Skool"" with John Kim Faye and Erin Fox",The Fallser Club,2026-09-19T18:00:00Z,music,https://do215.com/events/2026/9/19/the-yin-and-the-yang-of-it-all-back-2-skool-with-john-kim-faye-and-erin-fox-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,Summer Sounds Concert Series: Tom Hamilton Band,Spruce Street Harbor Park,2026-09-19T22:00:00Z,arts-family,https://do215.com/events/2026/9/19/summer-sounds-concert-series-tom-hamilton-band-tickets,6,周六,Weekend,Family & Kids,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,"Plow United, with The Ergs!, Chris Gethard, Crossed Keys",First Unitarian Church,2026-09-19T22:30:00Z,music,https://do215.com/events/2026/9/19/plow-united-with-the-ergs-chris-gethard-crossed-keys-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,Rick Glassman,Helium Comedy Club,2026-09-19T23:00:00Z,comedy,https://do215.com/events/2026/9/19/rick-glassman-tickets,6,周六,Weekend,Comedy,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,Homestyle Dinner Rolls ~ Lavalove,Kung Fu Necktie,2026-09-19T23:30:00Z,music,https://do215.com/events/2026/9/19/homestyle-dinner-rolls-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,Rumours ATL: A Fleetwood Mac Tribute,Theatre of Living Arts,2026-09-20T00:00:00Z,music,https://do215.com/events/2026/9/19/rumours-atl-a-fleetwood-mac-tribute-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,Rumours ATL: A Fleetwood Mac Tribute,Theater of the Living Arts,2026-09-20T00:00:00Z,music,https://do215.com/events/2026/9/19/rumours-atl-a-fleetwood-mac-tribute-tickets-vboydkj,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,Rick Glassman,Helium Comedy Club,2026-09-20T01:30:00Z,comedy,https://do215.com/events/2026/9/19/rick-glassman-tickets-d0om0vk,6,周六,Weekend,Comedy,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,Port Richmond Pumpkin Festival,Stokley Playground,2026-09-19T16:00:00Z,food-drink,https://do215.com/events/2026/9/19/port-richmond-pumpkin-festival-tickets,6,周六,Weekend,Food & Drink,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,Back to School: Wine Tasting 101,Mural City Cellars,2026-09-19T16:00:00Z,food-drink,https://do215.com/events/2026/9/19/back-to-school-wine-tasting-101-tickets,6,周六,Weekend,Food & Drink,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,Frankford Fall Festival,Frankford Pause Park,2026-09-19T16:00:00Z,charity-activism,https://do215.com/events/2026/9/19/frankford-fall-festival-tickets,6,周六,Weekend,Charity & Activism,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,Joe Fenti,Punch Line,2026-09-19T23:00:00Z,comedy,https://do215.com/events/2026/9/19/joe-fenti-tickets-vmkknkr,6,周六,Weekend,Comedy,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=2,2,Baby's First Rodeo,Johnny Brenda's,2026-09-20T00:00:00Z,music,https://do215.com/events/2026/9/19/baby-s-first-rodeo-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,An Evening with Judge Reinhold and 40th Anniversary screening of Ruthless People,Keswick Theatre,2026-09-20T00:00:00Z,arts-family,https://do215.com/events/2026/9/19/judge-reinhold-tickets,6,周六,Weekend,Family & Kids,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,Joe Fenti,Punch Line,2026-09-20T01:15:00Z,comedy,https://do215.com/events/2026/9/19/joe-fenti-tickets,6,周六,Weekend,Comedy,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,Bobby Santoni (360 Set),Vinyl,2026-09-20T02:00:00Z,dj-parties,https://do215.com/events/2026/9/19/bobby-santoni-360-set-tickets,6,周六,Weekend,DJ Parties,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,Tramp Stamp,Kung Fu Necktie,2026-09-20T02:00:00Z,dj-parties,https://do215.com/events/2026/9/19/tramp-stamp-tickets,6,周六,Weekend,DJ Parties,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,DJ Craig Dash,Franky Bradley's,2026-09-20T02:00:00Z,dj-parties,https://do215.com/events/2026/9/19/dj-craig-dash-tickets,6,周六,Weekend,DJ Parties,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,DJ Chris Urban,Franky Bradley's,2026-09-20T02:00:00Z,dj-parties,https://do215.com/events/2026/9/19/dj-chris-urban-tickets,6,周六,Weekend,DJ Parties,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,DJ Drootrax,Franky Bradley's,2026-09-20T02:00:00Z,dj-parties,https://do215.com/events/2026/9/19/dj-drootrax-tickets,6,周六,Weekend,DJ Parties,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,Challenge Accepted: Demistifying Challenge Plants Program,PHS Town Hall,2026-09-19T14:00:00Z,outdoors,https://do215.com/events/2026/9/19/challenge-plant-distribution-and-free-challenge-accepted-demistifying-challenge-plants-program-tickets,6,周六,Weekend,Sports & Fitness,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,Fall Open House,The Rosenbach Museum and Library,2026-09-19T14:30:00Z,arts-culture,https://do215.com/events/2026/9/19/fall-open-house-tickets,6,周六,Weekend,Arts & Culture,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,Priority Hoarding: A Retrospectacle,The Hairport,2026-09-19T15:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/priority-hoarding-a-retrospectacle-tickets,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,Big Wig Brunch: The Ultimate Drag Experience,Punch Line,2026-09-19T16:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/big-wig-brunch-the-ultimate-drag-experience-tickets,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,"“Say it Loud, I’m Black and I’m Proud”",The Colored Girls Museum,2026-09-19T16:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/say-it-loud-i-m-black-and-i-m-proud-tickets,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,"A Murder Most Felt; or, It’s Not Easy Bleeding Green",Asian Arts Initiative Third Floor,2026-09-19T16:15:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/a-murder-most-felt-or-it-s-not-easy-bleeding-green-tickets,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,The Great Philadelphia Comedy Magic Walk,Philly Magic Tours,2026-09-19T17:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/the-great-philadelphia-comedy-magic-walk-tickets,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,"“Say it Loud, I’m Black and I’m Proud”",The Colored Girls Museum,2026-09-19T17:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/say-it-loud-i-m-black-and-i-m-proud-tickets-oemy9la,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,John Miller Giltner’s A Christmas Carol,Asian Arts Initiative Found Spaces,2026-09-19T18:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/john-miller-giltner-s-a-christmas-carol-tickets,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,Dolls,Franklin Inn Club,2026-09-19T18:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/dolls-tickets,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,"“Say it Loud, I’m Black and I’m Proud”",The Colored Girls Museum,2026-09-19T19:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/say-it-loud-i-m-black-and-i-m-proud-tickets-w1wvmnw,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,LIGEIA by Edgar Allan Poe,Asian Arts Initiative Project Space,2026-09-19T19:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/ligeia-by-edgar-allan-poe-tickets,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,QAMP Afterparty + Mixer,Pentridge Station,2026-09-19T21:00:00Z,music,https://do215.com/events/2026/9/19/qamp-afterparty-mixer-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,Dolls,Franklin Inn Club,2026-09-19T22:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/dolls-tickets-jepwo8z,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,Christmas Carol: The Rap Musical,Yellow Bicycle Theater,2026-09-19T22:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/christmas-carol-the-rap-musical-tickets,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,John Miller Giltner’s A Christmas Carol,Asian Arts Initiative Found Spaces,2026-09-19T22:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/john-miller-giltner-s-a-christmas-carol-tickets-vbe89la,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,Lunar Retreat,The Pearlstein Gallery,2026-09-19T22:45:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/lunar-retreat-tickets,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=3,3,Benny G ** SOLD OUT **,MilkBoy,2026-09-19T23:00:00Z,music,https://do215.com/events/2026/9/19/benny-g-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,"Phillies Specials in Restaurant, Food & Drink Deals",Brooklyn Bowl Philadelphia,2026-09-19T23:00:00Z,music,https://do215.com/events/2026/9/19/phillies-specials-in-restaurant-food-drink-deals-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,"Phillies Specials, The Restaurant @ Brooklyn Bowl Philly",Brooklyn Bowl Philadelphia,2026-09-19T23:00:00Z,music,https://do215.com/events/2026/9/19/phillies-specials-the-restaurant-brooklyn-bowl-philly-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,"New Desires, Buzz Kull, Kontravoid, Bragolin, Carrellee",Nikki Lopez,2026-09-19T23:00:00Z,music,https://do215.com/events/2026/9/19/new-desires-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,Shannon Fielder,Claude's Comedy Club & Bar,2026-09-19T23:00:00Z,comedy,https://do215.com/events/2026/9/19/shannon-fielder-tickets,6,周六,Weekend,Comedy,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,Karen Tenderness in DOPPEL BÄNGER,The Magic Gardens Studio,2026-09-19T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/karen-tenderness-in-doppel-banger-tickets,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,Endgame by Samuel Beckett,Theatre Exile,2026-09-19T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/endgame-by-samuel-beckett-tickets,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,15th Anniversary Block Party,Evil Genius,2026-09-19T23:00:00Z,food-drink,https://do215.com/events/2026/9/19/15th-anniversary-block-party-tickets,6,周六,Weekend,Food & Drink,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,With Love from Ella,Philadelphia Clef Club of Jazz and Performing Arts,2026-09-19T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/with-love-from-ella-tickets,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,All The World Wondered,Arch Street Meeting House,2026-09-19T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/all-the-world-wondered-tickets,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,Millennial Matinee Party,The 700,2026-09-19T23:00:00Z,dj-parties,https://do215.com/events/2026/9/19/millennial-matinee-party-tickets,6,周六,Weekend,DJ Parties,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,Tiger's Jaw and Flycatcher (Acoustic),Love City Manayunk,2026-09-19T23:00:00Z,music,https://do215.com/events/2026/9/19/sold-out-tiger-s-jaw-and-flycatcher-acoustic-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,With Love From Ella,Philadelphia Clef Club of Jazz & Performing Arts,2026-09-19T23:00:00Z,music,https://do215.com/events/2026/9/19/with-love-from-ella-tickets-xmrzmjx,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,"Tom Cassidy (Adult Swim, Vice)",Next in Line Comedy Club,2026-09-19T23:30:00Z,comedy,https://do215.com/events/2026/9/19/tom-cassidy-adult-swim-vice-tickets,6,周六,Weekend,Comedy,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,Legendary Saxophonist Bobby Watson & His Quartet,Chris' Jazz Cafe,2026-09-19T23:30:00Z,music,https://do215.com/events/2026/9/19/legendary-saxophonist-bobby-watson-his-quartet-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,Sofar Sounds - West Mount Airy,Sofar Sounds - Secret Location,2026-09-19T23:30:00Z,music,https://do215.com/events/2026/9/19/sofar-sounds-west-mount-airy-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,Bog Man,Plays and Players Skinner Studio,2026-09-19T23:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/bog-man-tickets,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,Monstersongs,Lathem Hall,2026-09-19T23:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/monstersongs-tickets,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,The Holy Fool,The Gym at Impact Services,2026-09-19T23:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/the-holy-fool-tickets,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,Invited Dress,Icebox Project Space Gallery,2026-09-20T00:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/invited-dress-the-porno-tickets,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,Red Dye 40 and Diarrhea Jones Marry the Night,Radiation Station,2026-09-20T00:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/red-dye-40-and-diarrhea-jones-marry-the-night-tickets,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,Priority Hoarding: A Retro-spectacle,The Hairport,2026-09-20T00:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/priority-hoarding-a-retro-spectacle-tickets,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,The Taco Tuesday Tour with Stevie Mackey & Friends,World Stage Live,2026-09-20T00:00:00Z,music,https://do215.com/events/2026/9/19/the-taco-tuesday-tour-with-stevie-mackey-friends-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,Dickie Dickie Dicky Donnie,Asian Arts Initiative Third Floor,2026-09-20T00:15:00Z,theatre-performing-arts,https://do215.com/events/2026/9/19/dickie-dickie-dicky-donnie-tickets,6,周六,Weekend,Theatre & Performing Arts,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,Shannon Fielder,Claude's Comedy Club & Bar,2026-09-20T01:00:00Z,comedy,https://do215.com/events/2026/9/19/shannon-fielder-tickets-abkra5q,6,周六,Weekend,Comedy,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=4,4,Joshua Quimby & Matt Pless,John and Peter's,2026-09-20T01:00:00Z,music,https://do215.com/events/2026/9/19/joshua-quimby-matt-pless-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=5,5,Legendary Saxophonist Bobby Watson & His Quartet,Chris' Jazz Cafe,2026-09-20T01:30:00Z,music,https://do215.com/events/2026/9/19/legendary-saxophonist-bobby-watson-his-quartet-tickets-menqo8z,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=5,5,Yo Quiero Bailar,The Ave,2026-09-20T01:30:00Z,music,https://do215.com/events/2026/9/19/yo-quiero-bailar-tickets,6,周六,Weekend,Live Music,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=5,5,DJ Deejay's Emo Night Philly & Metal Night Philly,Moshulu,2026-09-20T02:00:00Z,dj-parties,https://do215.com/events/2026/9/19/dj-deejay-s-emo-night-philly-metal-night-philly-tickets,6,周六,Weekend,DJ Parties,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=5,5,AMP-UHURU - Park B (,Clark Park,2026-09-19T10:00:00Z,outdoors,https://do215.com/events/2026/9/19/amp-uhuru-park-b-tickets,6,周六,Weekend,Sports & Fitness,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=5,5,Petanque Tournament - Park A (,Clark Park,2026-09-19T11:00:00Z,outdoors,https://do215.com/events/2026/9/19/petanque-tournament-park-a-tickets,6,周六,Weekend,Sports & Fitness,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=5,5,Sankofa Farm Stand at Clark Park,Bartram's Garden,2026-09-19T13:00:00Z,outdoors,https://do215.com/events/2026/9/19/sankofa-farm-stand-at-clark-park-tickets,6,周六,Weekend,Sports & Fitness,1,TRUE
2026-09-19,https://do215.com/events/2026/09/19?page=5,5,Roadmap to Medical School,Mütter Museum,2026-09-19T13:00:00Z,arts-culture,https://do215.com/events/2026/9/19/roadmap-to-medical-school-tickets,6,周六,Weekend,Arts & Culture,1,TRUE
